"","run_number","site","date","lc","species","subsample","mass_mg","percent_N","percent_C","NC_ratio","soil_run","soil_mass","soil_N","soil_C","soil_NC","n_cores","rock_bottom","organic","depth","d15N","d13CVPDB","x","y","Lat","Long"
"1157","2","Lichen.3",2022-06-15,"Lichen","Blueberry",2,3.045,2.35,51.55,0.045586809,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1158","2","Lichen.3",2022-06-15,"Lichen","Blueberry",3,3.042,2.48,50.92,0.048703849,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1159","2","Lichen.3",2022-06-15,"Lichen","Blueberry",4,3.235,2.18,51.86,0.042036251,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1160","4","Rocky.1",2022-06-16,"Rocky","Blueberry",1,3.36,3.01,52.15,0.057718121,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1161","4","Rocky.1",2022-06-16,"Rocky","Blueberry",2,3.263,2.62,53.17,0.049275907,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1162","4","Rocky.1",2022-06-16,"Rocky","Blueberry",3,3.12,2.6,52.34,0.049675201,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1163","4","Rocky.1",2022-06-16,"Rocky","Blueberry",4,3.178,3.05,51.96,0.058698999,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1164","1","Rocky.1",2022-06-16,"Rocky","Cladonia",1,3.287,0.36,44.33,0.008120911,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1165","1","Rocky.1",2022-06-16,"Rocky","Cladonia",2,3.04,0.44,42.88,0.010261194,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1166","1","Rocky.1",2022-06-16,"Rocky","Cladonia",3,3.126,0.32,43.79,0.007307604,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1167","1","Rocky.1",2022-06-16,"Rocky","Cladonia",4,3.205,0.35,41.36,0.008462282,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1168","2","Lichen.3",2022-06-15,"Lichen","Cladonia",1,3.211,0.23,44.38,0.005182515,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1169","2","Lichen.3",2022-06-15,"Lichen","Cladonia",2,3.402,0.19,42.21,0.004501303,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1170","2","Lichen.3",2022-06-15,"Lichen","Cladonia",3,2.997,0.19,43.61,0.004356799,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1171","2","Lichen.3",2022-06-15,"Lichen","Cladonia",4,3.219,0.2,43.03,0.00464792,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1172","3","Rocky.1",2022-06-16,"Rocky","Cladonia",1,3.287,0.36,44.33,0.008120911,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1173","3","Rocky.1",2022-06-16,"Rocky","Cladonia",2,3.04,0.44,42.88,0.010261194,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1174","3","Rocky.1",2022-06-16,"Rocky","Cladonia",3,3.126,0.32,43.79,0.007307604,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1175","3","Rocky.1",2022-06-16,"Rocky","Cladonia",4,3.205,0.35,41.36,0.008462282,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1176","7","Scrub.30",2022-06-16,"Scrub","Deergrass",1,3.028,2.2,46.89,0.046918319,11,5.779,2.04,32.19,0.063373719,"7",NA,NA,9.142857143,NA,NA,700963,5505531,49.66878807,-54.21479036
"1177","7","Scrub.30",2022-06-16,"Scrub","Deergrass",2,3.056,2.35,46.67,0.050353546,11,5.779,2.04,32.19,0.063373719,"7",NA,NA,9.142857143,NA,NA,700963,5505531,49.66878807,-54.21479036
"1178","7","Scrub.30",2022-06-16,"Scrub","Deergrass",3,3.411,2.24,45.76,0.048951049,11,5.779,2.04,32.19,0.063373719,"7",NA,NA,9.142857143,NA,NA,700963,5505531,49.66878807,-54.21479036
"1179","7","Scrub.30",2022-06-16,"Scrub","Deergrass",4,3.111,2.09,45.05,0.046392897,11,5.779,2.04,32.19,0.063373719,"7",NA,NA,9.142857143,NA,NA,700963,5505531,49.66878807,-54.21479036
"1180","2","Lichen.3",2022-06-15,"Lichen","Crowberry",1,3.095,0.77,54.27,0.014188318,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1181","2","Lichen.3",2022-06-15,"Lichen","Crowberry",2,2.994,0.73,54.63,0.013362621,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1182","2","Lichen.3",2022-06-15,"Lichen","Crowberry",3,3.155,0.94,54.24,0.017330383,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1183","2","Lichen.3",2022-06-15,"Lichen","Crowberry",4,3.06,0.82,55.86,0.014679556,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1184","4","Rocky.1",2022-06-16,"Rocky","Crowberry",1,3.083,0.82,56.78,0.014441705,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1185","4","Rocky.1",2022-06-16,"Rocky","Crowberry",2,3.062,0.85,56.56,0.015028289,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1186","4","Rocky.1",2022-06-16,"Rocky","Crowberry",3,3.219,0.92,56.2,0.016370107,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1187","4","Rocky.1",2022-06-16,"Rocky","Crowberry",4,3.076,0.82,56.77,0.014444249,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1188","1","Rocky.1",2022-06-16,"Rocky","Kalmia",1,3.479,1.78,53.7,0.033147114,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1189","1","Rocky.1",2022-06-16,"Rocky","Kalmia",2,3.005,1.73,53.33,0.032439527,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1190","1","Rocky.1",2022-06-16,"Rocky","Kalmia",3,3.126,1.69,52.77,0.032025772,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1191","1","Rocky.1",2022-06-16,"Rocky","Kalmia",4,3.151,1.56,52.72,0.029590288,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1192","3","Rocky.1",2022-06-16,"Rocky","Kalmia",1,3.479,1.78,53.7,0.033147114,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1193","3","Rocky.1",2022-06-16,"Rocky","Kalmia",2,3.005,1.73,53.33,0.032439527,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1194","3","Rocky.1",2022-06-16,"Rocky","Kalmia",3,3.126,1.69,52.77,0.032025772,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1195","3","Rocky.1",2022-06-16,"Rocky","Kalmia",4,3.151,1.56,52.72,0.029590288,10,5.098,0.57,17.09,0.033352838,"9",NA,NA,2.111111111,NA,NA,700793,5506441,49.67702007,-54.21667665
"1196","7","Scrub.5",2022-06-14,"Scrub","Cladonia",1,3.058,0.3,44.43,0.006752194,11,5.241,1.26,52.13,0.024170343,"3","yes",NA,18,NA,NA,699923,5506431,49.67721931,-54.22872649
"1197","7","Scrub.5",2022-06-14,"Scrub","Cladonia",2,3.039,0.32,43.48,0.007359706,11,5.241,1.26,52.13,0.024170343,"3","yes",NA,18,NA,NA,699923,5506431,49.67721931,-54.22872649
"1198","7","Scrub.5",2022-06-14,"Scrub","Cladonia",3,3.184,0.3,42.94,0.006986493,11,5.241,1.26,52.13,0.024170343,"3","yes",NA,18,NA,NA,699923,5506431,49.67721931,-54.22872649
"1199","7","Scrub.5",2022-06-14,"Scrub","Cladonia",4,3.272,0.22,41.17,0.005343697,11,5.241,1.26,52.13,0.024170343,"3","yes",NA,18,NA,NA,699923,5506431,49.67721931,-54.22872649
"1200","2","Lichen.3",2022-06-15,"Lichen","Lingonberry",1,3.421,0.68,52.71,0.012900778,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1201","2","Lichen.3",2022-06-15,"Lichen","Lingonberry",2,3.137,0.83,52.03,0.015952335,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1202","2","Lichen.3",2022-06-15,"Lichen","Lingonberry",3,3.003,0.62,52.31,0.011852418,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1203","2","Lichen.3",2022-06-15,"Lichen","Lingonberry",4,3.344,0.58,50.87,0.011401612,10,5.19,0.6,22.72,0.026408451,"9","yes",NA,2.375,NA,NA,707393,5511261,49.71808525,-54.12275185
"1204","7","Scrub.5",2022-06-14,"Scrub","Kalmia",1,3.007,1.34,53.17,0.025202182,11,5.241,1.26,52.13,0.024170343,"3","yes",NA,18,NA,NA,699923,5506431,49.67721931,-54.22872649
"1205","7","Scrub.5",2022-06-14,"Scrub","Kalmia",2,3.068,1.39,52.08,0.026689708,11,5.241,1.26,52.13,0.024170343,"3","yes",NA,18,NA,NA,699923,5506431,49.67721931,-54.22872649
"1206","7","Scrub.5",2022-06-14,"Scrub","Kalmia",3,3.025,1.26,53.8,0.023420074,11,5.241,1.26,52.13,0.024170343,"3","yes",NA,18,NA,NA,699923,5506431,49.67721931,-54.22872649
"1207","7","Scrub.5",2022-06-14,"Scrub","Kalmia",4,3.109,1.27,54.62,0.023251556,11,5.241,1.26,52.13,0.024170343,"3","yes",NA,18,NA,NA,699923,5506431,49.67721931,-54.22872649
"1208","9","Wetland.7",2022-06-16,"Wetland","Blueberry",1,2.913,1.62,51.12,0.031690141,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1209","9","Wetland.7",2022-06-16,"Wetland","Blueberry",2,2.93,2.87,49.4,0.058097166,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1210","9","Wetland.7",2022-06-16,"Wetland","Blueberry",3,2.889,2.3,50.86,0.045222179,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1211","9","Wetland.7",2022-06-16,"Wetland","Blueberry",4,3.147,2.54,49.5,0.051313131,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1212","10","Wetland.7",2022-06-16,"Wetland","Cladonia",1,2.926,0.42,43.4,0.009677419,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1213","10","Wetland.7",2022-06-16,"Wetland","Cladonia",2,3.15,0.32,36.87,0.008679143,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1214","10","Wetland.7",2022-06-16,"Wetland","Cladonia",3,3.188,0.37,43.64,0.00847846,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1215","10","Wetland.7",2022-06-16,"Wetland","Cladonia",4,3.049,0.32,42.26,0.007572172,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1216","10","Wetland.7",2022-06-16,"Wetland","Crowberry",1,3.009,0.69,54.05,0.012765957,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1217","10","Wetland.7",2022-06-16,"Wetland","Crowberry",2,2.971,1.05,53.3,0.019699812,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1218","10","Wetland.7",2022-06-16,"Wetland","Crowberry",3,3.098,0.88,52.39,0.016797099,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1219","10","Wetland.7",2022-06-16,"Wetland","Crowberry",4,3.094,0.91,54.27,0.016768012,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1220","10","Wetland.7",2022-06-16,"Wetland","Kalmia",1,3.045,1.26,53.02,0.023764617,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1221","10","Wetland.7",2022-06-16,"Wetland","Kalmia",2,3.091,1.26,53.88,0.023385301,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1222","10","Wetland.7",2022-06-16,"Wetland","Kalmia",3,3.234,1.46,54.42,0.026828372,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1223","10","Wetland.7",2022-06-16,"Wetland","Kalmia",4,3.109,1.42,54.19,0.026204097,11,5.245,0.88,34.65,0.025396825,"11","yes",NA,1.909090909,NA,NA,702563,5506771,49.67939272,-54.19200162
"1224","1","Mixed.1",2022-06-15,"Mixed","Alder",1,3.045,4.82,48.06,0.100291303,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1225","1","Mixed.1",2022-06-15,"Mixed","Alder",2,3.029,5.02,48.9,0.102658487,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1226","1","Mixed.1",2022-06-15,"Mixed","Alder",3,3.241,4.5,50.08,0.08985623,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1227","1","Mixed.1",2022-06-15,"Mixed","Alder",4,3.298,4.87,47.64,0.102225021,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1228","3","Mixed.1",2022-06-15,"Mixed","Alder",1,3.045,4.82,48.06,0.100291303,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1229","3","Mixed.1",2022-06-15,"Mixed","Alder",2,3.029,5.02,48.9,0.102658487,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1230","3","Mixed.1",2022-06-15,"Mixed","Alder",3,3.241,4.5,50.08,0.08985623,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1231","3","Mixed.1",2022-06-15,"Mixed","Alder",4,3.298,4.87,47.64,0.102225021,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1232","7","Scrub.5",2022-06-14,"Scrub","Lingonberry",1,3.204,0.66,50.71,0.013015184,11,5.241,1.26,52.13,0.024170343,"3","yes",NA,18,NA,NA,699923,5506431,49.67721931,-54.22872649
"1233","7","Scrub.5",2022-06-14,"Scrub","Lingonberry",2,3.345,0.62,52.4,0.011832061,11,5.241,1.26,52.13,0.024170343,"3","yes",NA,18,NA,NA,699923,5506431,49.67721931,-54.22872649
"1234","7","Scrub.5",2022-06-14,"Scrub","Lingonberry",3,3.175,0.7,51.61,0.013563263,11,5.241,1.26,52.13,0.024170343,"3","yes",NA,18,NA,NA,699923,5506431,49.67721931,-54.22872649
"1235","7","Scrub.5",2022-06-14,"Scrub","Lingonberry",4,3.211,0.76,51,0.014901961,11,5.241,1.26,52.13,0.024170343,"3","yes",NA,18,NA,NA,699923,5506431,49.67721931,-54.22872649
"1236","1","Mixed.1",2022-06-15,"Mixed","Kalmia",1,3.159,1.61,53.54,0.030070975,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1237","1","Mixed.1",2022-06-15,"Mixed","Kalmia",2,3.133,1.71,53.97,0.031684269,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1238","1","Mixed.1",2022-06-15,"Mixed","Kalmia",3,3.182,1.58,53.09,0.029760784,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1239","1","Mixed.1",2022-06-15,"Mixed","Kalmia",4,3.205,1.59,53.44,0.029752994,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1240","3","Mixed.1",2022-06-15,"Mixed","Kalmia",1,3.159,1.61,53.54,0.030070975,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1241","3","Mixed.1",2022-06-15,"Mixed","Kalmia",2,3.133,1.71,53.97,0.031684269,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1242","3","Mixed.1",2022-06-15,"Mixed","Kalmia",3,3.182,1.58,53.09,0.029760784,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1243","3","Mixed.1",2022-06-15,"Mixed","Kalmia",4,3.205,1.59,53.44,0.029752994,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1244","7","Scrub.7",2022-06-15,"Scrub","Alder",1,3.018,3.84,48.01,0.079983337,11,5.317,1.79,48.81,0.036672813,"5","yes",NA,8,NA,NA,706253,5511401,49.71973448,-54.1384727
"1245","7","Scrub.7",2022-06-15,"Scrub","Alder",2,3.395,4.28,52.3,0.081835564,11,5.317,1.79,48.81,0.036672813,"5","yes",NA,8,NA,NA,706253,5511401,49.71973448,-54.1384727
"1246","7","Scrub.7",2022-06-15,"Scrub","Alder",3,3.321,4.07,50.24,0.081011146,11,5.317,1.79,48.81,0.036672813,"5","yes",NA,8,NA,NA,706253,5511401,49.71973448,-54.1384727
"1247","7","Scrub.7",2022-06-15,"Scrub","Alder",4,3.05,3.81,50.82,0.074970484,11,5.317,1.79,48.81,0.036672813,"5","yes",NA,8,NA,NA,706253,5511401,49.71973448,-54.1384727
"1248","1","Mixed.1",2022-06-15,"Mixed","Lingonberry",1,3.031,0.94,48.99,0.019187589,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1249","1","Mixed.1",2022-06-15,"Mixed","Lingonberry",2,3.188,0.79,50.74,0.01556957,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1250","1","Mixed.1",2022-06-15,"Mixed","Lingonberry",3,3.075,0.95,47.45,0.020021075,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1251","1","Mixed.1",2022-06-15,"Mixed","Lingonberry",4,3.312,0.88,49.8,0.017670683,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1252","3","Mixed.1",2022-06-15,"Mixed","Lingonberry",1,3.031,0.94,48.99,0.019187589,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1253","3","Mixed.1",2022-06-15,"Mixed","Lingonberry",2,3.188,0.79,50.74,0.01556957,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1254","3","Mixed.1",2022-06-15,"Mixed","Lingonberry",3,3.075,0.95,47.45,0.020021075,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1255","3","Mixed.1",2022-06-15,"Mixed","Lingonberry",4,3.312,0.88,49.8,0.017670683,10,5.46,1,39.77,0.025144581,"unkn",NA,NA,NA,NA,NA,709403,5510621,49.71164052,-54.09524715
"1256","8","Wetland.14",NA,"Wetland","Dwarf_birch",1,3.226,3.45,48.84,0.070638821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699143,5507751,49.68933643,-54.23885332
"1257","8","Wetland.14",NA,"Wetland","Dwarf_birch",2,3.058,3.77,49,0.076938776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699143,5507751,49.68933643,-54.23885332
"1258","8","Wetland.14",NA,"Wetland","Dwarf_birch",3,3.036,3.29,43.12,0.076298701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699143,5507751,49.68933643,-54.23885332
"1259","8","Wetland.14",NA,"Wetland","Dwarf_birch",4,3.099,3.4,48.79,0.069686411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699143,5507751,49.68933643,-54.23885332
"1260","1","Mixed.9",NA,"Mixed","Black_spruce",1,3.038,0.4,50.23,0.007963369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697873,5509191,49.70269196,-54.25571171
"1261","1","Mixed.9",NA,"Mixed","Black_spruce",2,3.189,0.52,51.32,0.010132502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697873,5509191,49.70269196,-54.25571171
"1262","1","Mixed.9",NA,"Mixed","Black_spruce",3,3.06,0.56,51.27,0.010922567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697873,5509191,49.70269196,-54.25571171
"1263","1","Mixed.9",NA,"Mixed","Black_spruce",4,3.017,0.46,50.46,0.009116132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697873,5509191,49.70269196,-54.25571171
"1264","3","Mixed.9",NA,"Mixed","Black_spruce",1,3.038,0.4,50.23,0.007963369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697873,5509191,49.70269196,-54.25571171
"1265","3","Mixed.9",NA,"Mixed","Black_spruce",2,3.189,0.52,51.32,0.010132502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697873,5509191,49.70269196,-54.25571171
"1266","3","Mixed.9",NA,"Mixed","Black_spruce",3,3.06,0.56,51.27,0.010922567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697873,5509191,49.70269196,-54.25571171
"1267","3","Mixed.9",NA,"Mixed","Black_spruce",4,3.017,0.46,50.46,0.009116132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697873,5509191,49.70269196,-54.25571171
"1268","6","Rocky.9",NA,"Rocky","Cladonia",1,3.272,0.3,43.15,0.006952491,11,5.298,0.21,6.22,0.033762058,NA,NA,NA,NA,NA,NA,699143,5507941,49.69104341,-54.23875655
"1269","6","Rocky.9",NA,"Rocky","Cladonia",2,3.167,0.31,41.71,0.00743227,11,5.298,0.21,6.22,0.033762058,NA,NA,NA,NA,NA,NA,699143,5507941,49.69104341,-54.23875655
"1270","6","Rocky.9",NA,"Rocky","Cladonia",3,3.598,0.3,43.28,0.006931608,11,5.298,0.21,6.22,0.033762058,NA,NA,NA,NA,NA,NA,699143,5507941,49.69104341,-54.23875655
"1271","6","Rocky.9",NA,"Rocky","Cladonia",4,3.081,0.32,42.87,0.007464427,11,5.298,0.21,6.22,0.033762058,NA,NA,NA,NA,NA,NA,699143,5507941,49.69104341,-54.23875655
"1272","6","Rocky.9",NA,"Rocky","Crowberry",1,3.083,0.73,53.91,0.013541087,11,5.298,0.21,6.22,0.033762058,NA,NA,NA,NA,NA,NA,699143,5507941,49.69104341,-54.23875655
"1273","6","Rocky.9",NA,"Rocky","Crowberry",2,2.981,0.87,53.39,0.016295186,11,5.298,0.21,6.22,0.033762058,NA,NA,NA,NA,NA,NA,699143,5507941,49.69104341,-54.23875655
"1274","6","Rocky.9",NA,"Rocky","Crowberry",3,3.205,0.81,53.32,0.015191298,11,5.298,0.21,6.22,0.033762058,NA,NA,NA,NA,NA,NA,699143,5507941,49.69104341,-54.23875655
"1275","6","Rocky.9",NA,"Rocky","Crowberry",4,3,0.79,53.83,0.014675831,11,5.298,0.21,6.22,0.033762058,NA,NA,NA,NA,NA,NA,699143,5507941,49.69104341,-54.23875655
"1276","7","Scrub.7",2022-06-15,"Scrub","Kalmia",1,3.009,1.62,52.78,0.030693444,11,5.317,1.79,48.81,0.036672813,"5","yes",NA,8,NA,NA,706253,5511401,49.71973448,-54.1384727
"1277","7","Scrub.7",2022-06-15,"Scrub","Kalmia",2,3.014,1.7,52.48,0.032393293,11,5.317,1.79,48.81,0.036672813,"5","yes",NA,8,NA,NA,706253,5511401,49.71973448,-54.1384727
"1278","7","Scrub.7",2022-06-15,"Scrub","Kalmia",3,3.017,1.44,57.88,0.02487906,11,5.317,1.79,48.81,0.036672813,"5","yes",NA,8,NA,NA,706253,5511401,49.71973448,-54.1384727
"1279","7","Scrub.7",2022-06-15,"Scrub","Kalmia",4,3.032,1.34,57.19,0.02343067,11,5.317,1.79,48.81,0.036672813,"5","yes",NA,8,NA,NA,706253,5511401,49.71973448,-54.1384727
"1280","8","Wetland.14",NA,"Wetland","Deergrass",1,3.104,2.31,46.24,0.049956747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699143,5507751,49.68933643,-54.23885332
"1281","8","Wetland.14",NA,"Wetland","Deergrass",2,3.117,1.53,46.13,0.033167136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699143,5507751,49.68933643,-54.23885332
"1282","8","Wetland.14",NA,"Wetland","Deergrass",3,2.978,2.02,47.61,0.042428061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699143,5507751,49.68933643,-54.23885332
